5.25	0.19	8.99	0.21	0.19	0.02
5.13	0.15	11.57	0.22	0.05	0.01
4.84	0.17	10.05	0.23	0.41	0.02
5.59	0.18	10.06	0.22	0.01	0.02
4.87	0.15	11.39	0.24	0.32	0.02
5.47	0.18	10.96	0.24	0.46	0.02
4.79	0.17	10.79	0.25	0.49	0.02
5.29	0.17	10.25	0.22	0.46	0.03
5.27	0.09	21.39	0.25	0.48	0.02
4.93	0.15	11.12	0.23	0.04	0.02
5.61	0.17	10.54	0.21	0.27	0.02
5.17	0.17	10.19	0.22	0.13	0.02
5.23	0.16	11.03	0.22	0.32	0.02
4.79	0.14	11.71	0.22	0.23	0.02
4.38	0.41	11.55	0.72	0.57	0.05
5.27	0.17	10.18	0.22	0.17	0.02
6.04	0.21	9.47	0.22	0.15	0.02
5.25	0.17	10.60	0.23	0.18	0.02
6.16	0.16	10.10	0.18	0.38	0.02
5.26	0.17	11.11	0.24	0.09	0.02
5.27	0.20	10.39	0.26	0.52	0.03
5.51	0.19	10.09	0.23	0.17	0.02
5.10	0.22	25.58	0.74	2.43	0.06
4.89	0.16	11.85	0.26	0.21	0.02
5.48	0.18	10.40	0.22	0.42	0.02
5.51	0.19	9.84	0.22	0.28	0.02
5.20	0.18	10.08	0.23	0.30	0.02
4.82	0.16	10.64	0.23	0.57	0.03
5.25	0.17	10.14	0.22	0.06	0.02
5.54	0.19	10.40	0.24	0.59	0.02
5.24	0.18	10.75	0.24	0.58	0.03
5.27	0.17	10.61	0.24	0.19	0.02
5.11	0.17	10.95	0.24	0.19	0.02
5.74	0.20	10.53	0.24	0.44	0.02
5.54	0.10	21.90	0.26	1.10	0.04
6.01	0.13	15.31	0.23	0.40	0.02
5.14	0.16	10.46	0.21	0.53	0.02
5.22	0.17	10.22	0.23	0.23	0.02
5.37	0.17	10.81	0.23	0.06	0.02
5.52	0.18	10.48	0.23	0.11	0.02
5.02	0.16	11.25	0.23	0.02	0.02
5.43	0.17	10.27	0.22	0.50	0.02
5.53	0.18	9.78	0.22	0.13	0.02
5.36	0.16	10.60	0.21	0.48	0.02
5.53	0.18	10.45	0.22	0.60	0.03
4.97	0.16	10.90	0.23	0.13	0.02
5.24	0.18	10.54	0.23	0.60	0.03
5.35	0.17	11.00	0.23	0.45	0.02
5.36	0.09	21.02	0.24	0.27	0.02
5.31	0.20	10.13	0.26	0.44	0.03
5.00	0.16	11.00	0.23	0.38	0.02
5.23	0.18	10.58	0.24	0.38	0.02
5.51	0.17	10.12	0.20	0.28	0.02
5.58	0.17	10.32	0.21	0.30	0.02
5.20	0.16	10.87	0.23	0.15	0.02
5.06	0.17	10.43	0.23	0.68	0.03
5.66	0.19	10.28	0.23	0.48	0.03
5.18	0.19	9.79	0.25	0.10	0.02
5.51	0.22	10.12	0.26	0.60	0.03
5.37	0.19	9.99	0.23	0.04	0.02
5.31	0.16	10.88	0.22	0.47	0.02
5.49	0.19	10.35	0.22	0.61	0.03
5.21	0.17	10.07	0.22	0.33	0.02
5.29	0.18	9.85	0.23	0.20	0.02
5.29	0.18	9.92	0.22	0.42	0.02
5.29	0.18	10.38	0.24	0.30	0.02
5.03	0.17	11.15	0.24	0.38	0.02
5.75	0.20	10.72	0.25	0.36	0.02
5.10	0.19	9.51	0.23	0.24	0.02
5.50	0.17	10.78	0.22	0.60	0.02
5.68	0.17	10.80	0.21	0.45	0.02
4.74	0.16	11.07	0.26	0.08	0.02
5.04	0.16	11.94	0.24	0.57	0.03
5.33	0.19	10.05	0.24	0.26	0.02
4.92	0.17	11.12	0.25	0.55	0.02
5.27	0.19	9.95	0.24	0.33	0.02
5.39	0.20	9.91	0.25	0.16	0.02
5.14	0.17	10.46	0.23	0.47	0.02
5.37	0.18	10.34	0.24	0.25	0.02
5.54	0.16	10.53	0.20	0.19	0.02
5.91	0.17	11.83	0.22	0.07	0.02
5.59	0.19	10.27	0.23	0.03	0.02
5.20	0.14	11.32	0.20	0.07	0.01
4.71	0.17	10.89	0.26	0.34	0.02
5.25	0.17	11.22	0.23	0.58	0.03
4.85	0.16	10.65	0.24	0.00	0.02
5.18	0.17	11.16	0.25	0.56	0.03
5.66	0.17	10.35	0.21	0.14	0.02
5.33	0.17	10.67	0.23	0.04	0.02
5.85	0.17	11.31	0.22	0.58	0.02
5.90	0.18	11.08	0.22	0.36	0.03
5.50	0.17	10.77	0.22	0.30	0.02
4.57	0.15	11.56	0.25	0.31	0.02
5.01	0.16	10.69	0.23	0.16	0.02
5.33	0.11	20.28	0.28	1.16	0.04
6.37	0.26	9.93	0.27	0.47	0.03
5.30	0.16	10.61	0.22	0.38	0.02
5.67	0.19	9.75	0.22	0.04	0.02
5.27	0.18	10.09	0.23	0.10	0.02
5.31	0.15	10.67	0.20	0.51	0.02
5.09	0.20	10.28	0.27	0.43	0.03
5.21	0.17	10.35	0.23	0.08	0.02
5.71	0.19	10.01	0.22	0.15	0.02
5.23	0.16	10.43	0.21	0.22	0.02
5.47	0.20	10.65	0.25	0.55	0.03
5.72	0.19	10.09	0.22	0.70	0.03
5.22	0.18	10.97	0.25	0.62	0.03
5.01	0.15	10.79	0.22	0.10	0.02
5.46	0.16	9.90	0.19	0.49	0.02
4.96	0.18	10.11	0.25	0.12	0.02
5.26	0.16	10.85	0.22	0.30	0.02
5.62	0.19	9.88	0.21	0.49	0.02
5.53	0.18	10.32	0.23	0.20	0.02
5.73	0.20	10.50	0.24	0.52	0.03
5.32	0.19	10.68	0.25	0.32	0.02
5.18	0.15	11.23	0.22	0.19	0.02
5.79	0.17	9.89	0.20	0.23	0.02
5.07	0.18	9.75	0.23	0.12	0.02
5.03	0.15	11.04	0.22	0.50	0.02
5.19	0.19	10.28	0.24	0.52	0.03
4.89	0.17	10.69	0.25	0.07	0.02
4.96	0.14	11.77	0.23	0.11	0.02
5.29	0.16	10.89	0.21	0.35	0.02
5.27	0.14	11.90	0.21	0.00	0.01
5.91	0.22	9.66	0.23	0.29	0.02
4.99	0.16	10.50	0.23	-0.01	0.02
5.40	0.18	10.46	0.23	0.52	0.03
5.74	0.19	9.93	0.22	0.27	0.02
5.37	0.15	10.67	0.20	0.21	0.02
5.49	0.16	10.87	0.21	0.10	0.02
5.71	0.10	19.63	0.23	0.65	0.02
5.53	0.18	10.61	0.22	0.64	0.03
5.15	0.20	10.49	0.27	0.59	0.03
5.32	0.18	10.36	0.23	0.42	0.02
5.32	0.09	21.61	0.24	0.86	0.02
4.74	0.15	11.67	0.25	-0.04	0.02
5.32	0.17	11.00	0.23	0.64	0.03
5.68	0.21	10.34	0.25	0.90	0.03
4.45	0.14	10.92	0.24	0.27	0.02
5.40	0.10	20.17	0.25	0.81	0.02
5.10	0.17	11.35	0.25	0.18	0.02
5.24	0.19	10.67	0.25	0.62	0.03
5.68	0.18	10.07	0.21	0.02	0.02
5.37	0.16	11.55	0.23	0.19	0.02
5.46	0.20	10.34	0.25	0.37	0.02
5.21	0.15	10.74	0.21	0.22	0.02
5.44	0.17	11.99	0.24	0.48	0.03
5.30	0.18	10.19	0.23	0.46	0.02
5.57	0.19	10.14	0.23	0.53	0.02
5.15	0.16	11.09	0.22	0.54	0.03
5.48	0.19	10.64	0.24	0.55	0.03
5.26	0.17	11.33	0.25	0.08	0.02
5.66	0.19	9.96	0.23	0.15	0.02
5.21	0.17	10.87	0.23	0.24	0.02
5.50	0.16	11.19	0.22	0.21	0.02
5.45	0.07	29.71	0.25	0.42	0.02
5.17	0.15	10.73	0.21	0.08	0.01
5.44	0.09	20.39	0.22	0.11	0.02
5.20	0.18	9.87	0.22	0.44	0.02
4.99	0.17	10.65	0.24	0.42	0.02
5.52	0.17	10.30	0.21	0.05	0.01
5.27	0.20	9.96	0.25	0.62	0.03
4.84	0.17	10.76	0.24	0.49	0.02
5.77	0.20	10.69	0.24	0.60	0.03
5.14	0.18	10.56	0.24	0.50	0.03
5.49	0.19	11.12	0.25	0.61	0.03
5.15	0.17	11.07	0.24	0.33	0.02
5.49	0.18	9.89	0.22	0.03	0.02
5.86	0.18	10.82	0.22	0.28	0.02
5.13	0.16	11.27	0.24	0.51	0.02
5.57	0.18	9.87	0.21	0.44	0.02
5.60	0.19	10.89	0.23	0.56	0.03
5.07	0.18	10.76	0.25	0.29	0.02
5.50	0.19	9.51	0.22	0.29	0.02
5.87	0.19	10.02	0.21	0.50	0.02
5.27	0.17	10.75	0.23	0.09	0.02
6.05	0.13	15.00	0.21	0.46	0.02
4.68	0.15	11.26	0.24	0.14	0.02
5.17	0.17	10.42	0.23	0.34	0.02
5.00	0.16	11.50	0.24	0.70	0.03
5.25	0.09	19.84	0.23	0.18	0.02
5.20	0.15	11.08	0.22	0.54	0.02
4.90	0.16	10.25	0.23	0.07	0.02
5.54	0.22	10.36	0.27	0.57	0.03
5.06	0.16	10.61	0.22	0.36	0.02
4.89	0.18	10.78	0.26	0.59	0.03
5.40	0.18	10.16	0.23	0.34	0.02
5.32	0.17	10.68	0.22	0.17	0.02
4.80	0.17	11.09	0.26	-0.08	0.02
5.04	0.15	11.18	0.22	-0.04	0.02
6.14	0.48	3.84	0.20	0.14	0.02
5.05	0.09	19.66	0.24	0.30	0.02
5.25	0.18	10.24	0.23	0.45	0.02
5.85	0.20	10.81	0.24	0.63	0.03
5.09	0.18	11.17	0.26	0.60	0.03
5.73	0.21	9.84	0.24	0.50	0.03
4.64	0.16	11.16	0.25	0.36	0.02
5.15	0.18	10.05	0.23	0.17	0.02
5.10	0.17	9.98	0.23	0.17	0.02
5.48	0.16	11.25	0.22	0.36	0.02
5.34	0.16	10.96	0.23	0.07	0.02
5.48	0.20	10.10	0.24	0.15	0.02
5.30	0.18	10.01	0.22	0.03	0.02
5.39	0.15	10.81	0.19	0.49	0.02
5.26	0.18	10.42	0.24	0.26	0.02
5.29	0.18	10.65	0.23	0.46	0.02
5.23	0.18	10.35	0.23	0.55	0.03
4.80	0.14	11.23	0.22	0.09	0.02
4.86	0.17	10.82	0.25	0.61	0.03
4.88	0.15	10.81	0.23	0.06	0.02
5.05	0.18	10.31	0.24	-0.01	0.02
5.30	0.18	10.53	0.23	0.43	0.02
5.10	0.20	10.48	0.26	0.62	0.03
5.09	0.16	10.83	0.22	0.17	0.02
5.00	0.14	11.06	0.21	0.50	0.02
5.24	0.16	11.09	0.23	0.26	0.02
5.35	0.19	11.01	0.25	0.54	0.03
5.48	0.17	10.59	0.22	0.11	0.02
5.20	0.18	10.24	0.23	0.46	0.02
4.63	0.16	10.95	0.25	0.60	0.03
5.29	0.15	11.40	0.22	0.09	0.02
5.71	0.18	9.59	0.20	0.24	0.02
5.55	0.06	32.35	0.25	1.12	0.02
5.46	0.16	10.85	0.21	0.12	0.02
5.10	0.15	10.71	0.20	0.44	0.02
5.08	0.18	9.60	0.22	0.04	0.02
6.16	0.19	10.93	0.22	0.57	0.03
5.00	0.20	11.09	0.29	0.62	0.03
5.09	0.15	10.98	0.21	0.11	0.02
5.10	0.15	11.37	0.22	0.27	0.02
4.97	0.16	11.12	0.24	0.18	0.02
5.68	0.10	19.32	0.22	0.06	0.02
5.58	0.16	11.60	0.23	0.04	0.02
5.04	0.16	10.69	0.23	0.17	0.02
5.70	0.20	9.62	0.22	0.44	0.02
5.30	0.22	9.77	0.26	0.61	0.03
5.14	0.17	10.96	0.24	0.31	0.02
4.75	0.15	11.17	0.23	-0.02	0.01
5.67	0.19	10.42	0.23	0.50	0.03
5.36	0.10	20.48	0.26	0.05	0.02
5.55	0.10	20.34	0.23	0.11	0.02
5.38	0.18	10.34	0.23	0.45	0.02
5.31	0.17	10.82	0.22	0.47	0.02
5.49	0.23	10.03	0.27	0.50	0.03
4.81	0.18	11.01	0.26	0.52	0.03
5.34	0.18	10.49	0.24	0.29	0.02
5.38	0.17	9.95	0.20	0.54	0.03
5.66	0.19	10.68	0.24	0.30	0.02
5.33	0.18	10.52	0.23	0.29	0.02
5.21	0.18	10.48	0.24	0.29	0.02
5.24	0.09	19.94	0.24	0.35	0.02
5.32	0.17	9.87	0.21	0.05	0.02
5.65	0.18	10.22	0.21	0.32	0.02
5.35	0.17	10.51	0.22	0.48	0.02
5.28	0.17	9.85	0.21	0.24	0.02
5.49	0.17	10.31	0.22	0.17	0.02
6.08	0.19	9.44	0.19	0.54	0.02
5.09	0.15	10.97	0.21	0.05	0.01
5.42	0.09	20.00	0.23	0.39	0.02
5.24	0.17	10.64	0.23	0.32	0.02
5.31	0.19	10.98	0.26	0.61	0.03
5.77	0.21	10.00	0.24	-0.00	0.02
4.99	0.16	11.24	0.24	0.13	0.02
4.77	0.15	10.90	0.23	0.13	0.02
5.24	0.18	10.31	0.23	0.23	0.02
5.08	0.14	11.01	0.20	-0.05	0.01
5.27	0.16	10.83	0.22	0.20	0.02
5.09	0.18	10.21	0.23	0.39	0.02
5.81	0.20	9.85	0.23	0.38	0.02
5.02	0.16	11.30	0.24	0.17	0.02
5.56	0.17	10.37	0.21	0.17	0.02
5.01	0.16	10.51	0.23	0.00	0.01
5.57	0.19	9.94	0.23	0.09	0.02
5.11	0.16	10.54	0.22	0.09	0.02
5.47	0.15	11.46	0.21	0.92	0.02
5.49	0.18	11.34	0.25	0.13	0.02
5.43	0.18	10.84	0.24	0.39	0.02
5.58	0.17	9.74	0.20	0.25	0.02
5.14	0.17	10.81	0.24	0.15	0.02
5.01	0.15	10.33	0.21	0.25	0.02
5.05	0.15	10.73	0.22	0.17	0.02
5.74	0.17	10.92	0.21	0.43	0.02
5.28	0.15	10.77	0.20	0.45	0.02
5.21	0.17	10.67	0.23	0.02	0.02
5.70	0.17	10.55	0.21	0.09	0.02
5.56	0.18	10.55	0.23	0.06	0.02
5.37	0.18	10.91	0.24	0.46	0.02
5.30	0.18	10.52	0.23	0.36	0.02
4.69	0.15	11.61	0.25	0.41	0.03
5.24	0.18	10.72	0.24	0.60	0.03
4.94	0.16	11.23	0.24	0.40	0.02
4.73	0.15	10.65	0.23	-0.01	0.01
5.70	0.20	11.08	0.25	0.58	0.03
4.50	0.18	10.40	0.28	0.15	0.02
5.25	0.22	10.05	0.27	0.65	0.04
4.93	0.17	10.34	0.24	0.32	0.02
5.02	0.19	10.34	0.25	0.70	0.03
5.21	0.17	10.55	0.23	0.01	0.02
5.42	0.20	10.26	0.25	0.52	0.03
5.57	0.19	10.68	0.24	0.26	0.02
5.09	0.15	11.03	0.22	-0.01	0.02
4.88	0.18	10.13	0.25	0.18	0.02
5.87	0.18	10.06	0.20	0.04	0.01
5.72	0.19	9.67	0.21	0.35	0.02
5.50	0.16	11.17	0.22	0.30	0.02
4.90	0.17	10.10	0.23	0.70	0.03
5.26	0.19	10.35	0.24	0.61	0.03
5.67	0.17	10.59	0.20	0.38	0.02
5.60	0.17	10.76	0.21	0.59	0.03
5.02	0.18	10.16	0.24	0.53	0.02
4.85	0.18	11.36	0.27	0.61	0.03
5.46	0.18	10.19	0.23	0.22	0.02
5.06	0.16	10.70	0.22	0.34	0.02
5.90	0.18	10.60	0.22	-0.01	0.02
5.30	0.10	21.76	0.27	0.56	0.02
5.36	0.16	10.87	0.22	0.44	0.02
5.38	0.17	11.40	0.23	0.51	0.03
5.00	0.18	9.79	0.24	0.19	0.02
5.24	0.19	9.93	0.24	0.37	0.02
5.36	0.18	9.30	0.21	0.18	0.02
5.59	0.19	10.59	0.24	0.29	0.02
5.60	0.16	10.51	0.20	0.30	0.02
4.84	0.16	11.00	0.25	0.28	0.02
5.03	0.17	11.42	0.26	0.61	0.03
5.79	0.20	10.24	0.23	0.28	0.02
5.63	0.20	10.06	0.24	0.15	0.02
5.69	0.09	20.41	0.22	0.54	0.02
4.93	0.16	10.83	0.24	0.14	0.02
5.34	0.18	10.33	0.23	0.31	0.02
5.28	0.19	10.34	0.25	0.45	0.02
5.87	0.21	9.38	0.23	0.27	0.02
5.18	0.17	10.09	0.22	0.07	0.02
5.08	0.14	11.06	0.20	0.12	0.01
5.61	0.10	19.20	0.24	0.50	0.02
5.32	0.09	21.17	0.23	0.17	0.02
5.43	0.18	10.51	0.23	0.43	0.03
4.91	0.16	11.09	0.24	0.56	0.02
3.85	0.46	10.06	0.79	1.08	0.06
5.56	0.22	9.31	0.24	0.38	0.02
5.42	0.17	10.44	0.22	0.38	0.02
4.63	0.17	10.85	0.26	0.71	0.03
5.26	0.16	10.38	0.21	0.15	0.02
5.93	0.18	10.23	0.20	0.63	0.03
4.94	0.17	11.12	0.25	0.42	0.02
5.39	0.17	10.65	0.23	0.44	0.02
5.74	0.16	11.05	0.21	0.28	0.02
4.99	0.17	10.01	0.23	0.12	0.02
5.09	0.18	10.17	0.24	0.28	0.02
5.67	0.18	10.55	0.22	0.05	0.02
5.65	0.18	10.47	0.23	0.28	0.02
5.38	0.20	10.17	0.25	0.59	0.03
5.24	0.17	11.22	0.24	0.47	0.02
5.14	0.16	10.34	0.22	0.05	0.01
5.54	0.18	10.25	0.22	-0.03	0.02
5.70	0.21	9.51	0.23	0.09	0.02
5.12	0.17	10.79	0.24	0.30	0.02
5.31	0.18	9.82	0.23	0.15	0.02
5.19	0.16	10.35	0.22	0.03	0.02
5.12	0.14	11.54	0.22	0.24	0.02
5.26	0.19	10.46	0.24	0.55	0.03
4.98	0.17	10.59	0.23	0.53	0.02
5.25	0.21	10.21	0.26	0.58	0.03
5.18	0.20	9.50	0.25	0.18	0.02
5.52	0.20	9.39	0.23	0.33	0.02
5.50	0.18	10.85	0.23	0.62	0.03
4.91	0.16	11.55	0.25	0.45	0.03
5.10	0.17	9.82	0.22	0.26	0.02
5.11	0.19	10.66	0.27	0.39	0.03
6.04	0.21	9.69	0.22	0.49	0.03
5.59	0.20	9.94	0.24	0.12	0.02
5.36	0.18	10.77	0.23	0.47	0.02
5.58	0.18	9.79	0.21	0.23	0.02
5.08	0.16	10.72	0.22	0.65	0.03
5.04	0.15	11.14	0.23	0.09	0.02
5.46	0.18	10.69	0.24	0.62	0.02
5.30	0.17	9.96	0.22	0.08	0.02
4.86	0.17	10.69	0.24	0.12	0.02
5.31	0.09	21.73	0.24	0.97	0.03
4.60	0.17	10.81	0.26	0.30	0.03
5.55	0.17	10.65	0.22	0.40	0.02
5.15	0.17	11.00	0.24	0.34	0.02
5.50	0.22	9.99	0.25	0.66	0.03
5.20	0.18	10.59	0.24	0.48	0.02
5.56	0.18	10.24	0.22	0.12	0.02
4.90	0.16	10.15	0.22	0.04	0.01
4.89	0.14	11.34	0.22	0.09	0.02
5.02	0.18	10.36	0.24	0.15	0.02
4.95	0.15	11.28	0.23	0.26	0.02
5.04	0.18	10.32	0.24	0.40	0.02
5.33	0.17	10.50	0.22	0.27	0.02
